group,subject,unit,area,hemisphere,pref_image,pref_desc,pref_desc_type,n_images,text_variant,text_centering,image_space,rho_text,rho_text_null,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
MTL non-concept,9,31,hippocampus,L,img_0008,a photo of Robert De Niro,identity,53,fine-only,raw,clip_ln_post,0.11596683044833293,-0.03857051549056576,0.1506661611389578,0.009545250470988195,0.09730551544114939,0.7266674872371122
MTL non-concept,9,31,hippocampus,L,img_0008,a photo of Robert De Niro,identity,53,fine-only,raw,resnet50_avgpool,0.11596683044833293,-0.03857051549056576,0.05841660528812579,0.10679273674795962,-0.03671639566123562,0.721486834548778
MTL non-concept,9,31,hippocampus,L,img_0008,a photo of Robert De Niro,identity,53,fine-only,centred,clip_embed,0.1248448019464112,-0.22260057143921338,0.11492655748698638,0.06204895259187399,0.03799486533316162,0.707011773253267
MTL non-concept,9,31,hippocampus,L,img_0008,a photo of Robert De Niro,identity,53,fine-only,centred,clip_ln_post,0.1248448019464112,-0.22260057143921338,0.1506661611389578,0.02778865451980916,0.08940544374481631,0.6980612318149344
MTL non-concept,9,31,hippocampus,L,img_0008,a photo of Robert De Niro,identity,53,fine-only,centred,resnet50_avgpool,0.1248448019464112,-0.22260057143921338,0.05841660528812579,0.12155783987944176,-0.05091726457462967,0.7400599262563413
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,identity+fine,raw,clip_embed,-0.006850352043312215,0.2738642717898942,-0.2711855274714273,-0.04370197182578758,-0.2743494179355382,-0.1285647263125568
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,identity+fine,raw,clip_ln_post,-0.006850352043312215,0.2738642717898942,-0.21428662796594097,-0.02666691763345579,-0.21576025289022,-0.08910266611545721
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,identity+fine,raw,resnet50_avgpool,-0.006850352043312215,0.2738642717898942,-0.21819384853284135,-0.03899064277001311,-0.22138613453023825,-0.1412475174096799
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,identity+fine,centred,clip_embed,-0.3162780940249768,0.2783866617181077,-0.2711855274714273,-0.18984680153232789,-0.08756735702739377,0.6601343463153244
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,identity+fine,centred,clip_ln_post,-0.3162780940249768,0.2783866617181077,-0.21428662796594097,-0.23874309402973537,0.017253373278319342,0.7137712724456474
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,identity+fine,centred,resnet50_avgpool,-0.3162780940249768,0.2783866617181077,-0.21819384853284135,-0.23533184318253522,0.018891429614538855,0.7286861373605601
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,fine-only,raw,clip_embed,-0.3165131334863255,-0.03678763258354244,-0.2711855274714273,-0.1970566750060208,-0.10186328180492231,0.6164003147690281
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,fine-only,raw,clip_ln_post,-0.3165131334863255,-0.03678763258354244,-0.21428662796594097,-0.238510289127307,0.0038250958061447405,0.6853707310667716
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,fine-only,raw,resnet50_avgpool,-0.3165131334863255,-0.03678763258354244,-0.21819384853284135,-0.23587151630442535,-0.02146644849347312,0.63993044505029
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,fine-only,centred,clip_embed,-0.2910770831119018,0.18083291401234955,-0.2711855274714273,-0.12541514130742204,-0.060840491881170716,0.8160981140313031
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,fine-only,centred,clip_ln_post,-0.2910770831119018,0.18083291401234955,-0.21428662796594097,-0.2062220469237896,0.0439458474171534,0.8190526449936264
MTL non-concept,9,52,amygdala,R,img_0002,a photo of Julia Roberts,identity,53,fine-only,centred,resnet50_avgpool,-0.2910770831119018,0.18083291401234955,-0.21819384853284135,-0.1999553537934608,0.03240877414599654,0.8118079731819022
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,identity+fine,raw,clip_embed,-0.2468542194170978,-0.2549151040147584,-0.17654872987319217,-0.1752924800624257,0.0015109988442619478,0.7193148768039669
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,identity+fine,raw,clip_ln_post,-0.2468542194170978,-0.2549151040147584,-0.17134561792662598,-0.18074287197200836,0.011819652649501914,0.7260240095656294
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,identity+fine,raw,resnet50_avgpool,-0.2468542194170978,-0.2549151040147584,-0.11403487016224242,-0.23988043792811242,0.09714066812728483,0.7247124497776353
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,identity+fine,centred,clip_embed,-0.07684578399735162,0.09628568931571022,-0.17654872987319217,0.12079840525019261,-0.1990870690418289,0.8203756602788221
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,identity+fine,centred,clip_ln_post,-0.07684578399735162,0.09628568931571022,-0.17134561792662598,0.1117997898232657,-0.1892027127180351,0.8181319236461182
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,identity+fine,centred,resnet50_avgpool,-0.07684578399735162,0.09628568931571022,-0.11403487016224242,0.01594459893628355,-0.08598407158036335,0.7635763497902635
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,fine-only,raw,clip_embed,-0.22341281445249633,0.043341384805311835,-0.17654872987319217,-0.20253611326967363,-0.1486661065148746,0.14884818149256465
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,fine-only,raw,clip_ln_post,-0.22341281445249633,0.043341384805311835,-0.17134561792662598,-0.2047098229473483,-0.14552979525824636,0.13810056390263262
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,fine-only,raw,resnet50_avgpool,-0.22341281445249633,0.043341384805311835,-0.11403487016224242,-0.21840066626735807,-0.10345767138807903,0.05985790784792737
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,fine-only,centred,clip_embed,-0.17987461559012205,0.06375687262223595,-0.17654872987319217,-0.05852781628060337,-0.0469536127341745,0.8436461846483808
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,fine-only,centred,clip_ln_post,-0.17987461559012205,0.06375687262223595,-0.17134561792662598,-0.06636578001651411,-0.03636390323624129,0.8468073289253907
MTL non-concept,10,22,amygdala,L,img_0239,a photo of a bridge,fine,62,fine-only,centred,resnet50_avgpool,-0.17987461559012205,0.06375687262223595,-0.11403487016224242,-0.14261267900524147,0.02733395356529087,0.7352821588324842
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,raw,clip_embed,0.1810658383536285,-0.12413125878553583,0.09289656912506353,0.15772973978211438,-0.022938140550740112,0.6116233660542635
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,raw,clip_ln_post,0.1810658383536285,-0.12413125878553583,0.0814164167754436,0.1660508677745237,-0.03571750486280382,0.6042331377457187
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,raw,resnet50_avgpool,0.1810658383536285,-0.12413125878553583,0.2045320416369506,0.06901814994104621,0.11863460377219373,0.6282955193373625
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,centred,clip_embed,0.1336272590327291,-0.021839266183401932,0.09289656912506353,0.10641377807235515,-0.04512265535904732,0.8637991429444662
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,centred,clip_ln_post,0.1336272590327291,-0.021839266183401932,0.0814164167754436,0.1239516478814123,-0.06409297164617543,0.8554504549918099
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,centred,resnet50_avgpool,0.1336272590327291,-0.021839266183401932,0.2045320416369506,-0.06389371675675674,0.16851047426952004,0.8257886512687774
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,fine-only,raw,clip_embed,0.09298176533202121,-0.06697266335227371,0.09289656912506353,0.037971483095086175,0.03776085704250236,0.7173793681231826
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,fine-only,raw,clip_ln_post,0.09298176533202121,-0.06697266335227371,0.0814164167754436,0.049242316151734467,0.019878966349725538,0.7301721068111238
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,fine-only,raw,resnet50_avgpool,0.09298176533202121,-0.06697266335227371,0.2045320416369506,-0.09119149940178271,0.2037515030637993,0.7454930547259307
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,fine-only,centred,clip_embed,0.0703039419732447,-0.1322317680692933,0.09289656912506353,-0.012544045788271264,0.06214670551664506,0.8314895969173782
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,fine-only,centred,clip_ln_post,0.0703039419732447,-0.1322317680692933,0.0814164167754436,0.005468395941661907,0.041523679818043696,0.8257527458034228
MTL non-concept,10,23,amygdala,L,img_0054,a photo of Angelina Jolie,identity,62,fine-only,centred,resnet50_avgpool,0.0703039419732447,-0.1322317680692933,0.2045320416369506,-0.15921478322888025,0.24795866955559115,0.8004550014639104
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,identity+fine,raw,clip_embed,0.13263856299218077,-0.055398004978820865,0.16023468389751103,0.09060670296964234,0.12794114495802522,0.2943480012311128
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,identity+fine,raw,clip_ln_post,0.13263856299218077,-0.055398004978820865,0.14571405031237536,0.09425198017051874,0.11205042952610318,0.29977086500700734
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,identity+fine,raw,resnet50_avgpool,0.13263856299218077,-0.055398004978820865,0.13464587506216708,0.10553386428979158,0.1080622292558511,0.22909707756488412
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,identity+fine,centred,clip_embed,0.1613843581153887,-0.08267666725144644,0.16023468389751103,0.05422520670856115,0.05061466586948222,0.8123941763127763
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,identity+fine,centred,clip_ln_post,0.1613843581153887,-0.08267666725144644,0.14571405031237536,0.07399418957347068,0.023689195014164437,0.8199826397893822
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,identity+fine,centred,resnet50_avgpool,0.1613843581153887,-0.08267666725144644,0.13464587506216708,0.08987075507143251,0.003914689791700728,0.8206381216843713
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,fine-only,raw,clip_embed,0.07136362730974533,0.09052882555491117,0.16023468389751103,-0.05562717596367398,0.1540068550310721,0.6925611430873819
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,fine-only,raw,clip_ln_post,0.07136362730974533,0.09052882555491117,0.14571405031237536,-0.047982834313624934,0.13596851424812478,0.7168828245260729
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,fine-only,raw,resnet50_avgpool,0.07136362730974533,0.09052882555491117,0.13464587506216708,-0.04337445041782242,0.12231176617036878,0.7434799231471778
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,fine-only,centred,clip_embed,0.04930314143245768,0.00425411269819363,0.16023468389751103,-0.10456921384923924,0.184339157115089,0.7405646697677917
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,fine-only,centred,clip_ln_post,0.04930314143245768,0.00425411269819363,0.14571405031237536,-0.09450650060649984,0.16616480123107838,0.7573560285086424
MTL non-concept,10,24,amygdala,L,img_0001,a photo of Halle Berry,identity,62,fine-only,centred,resnet50_avgpool,0.04930314143245768,0.00425411269819363,0.13464587506216708,-0.08778228174601445,0.15271355383931176,0.7746784392578634
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,identity+fine,raw,clip_embed,-0.19702380588554735,-0.10696042810976136,-0.0013767254145866544,-0.24171381653010457,0.14283173206203717,0.5839541494860947
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,identity+fine,raw,clip_ln_post,-0.19702380588554735,-0.10696042810976136,-0.010478410099909536,-0.23316656417601694,0.1276096447787875,0.5734110934008672
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,identity+fine,raw,resnet50_avgpool,-0.19702380588554735,-0.10696042810976136,0.032964925204824885,-0.26455255658252536,0.18297525383171237,0.5765891437997634
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,identity+fine,centred,clip_embed,-0.03595437944442999,0.10977978761194737,-0.0013767254145866544,-0.05996869565490167,0.04804580858357356,0.8139994045757012
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,identity+fine,centred,clip_ln_post,-0.03595437944442999,0.10977978761194737,-0.010478410099909536,-0.04837231669867033,0.0340323524648224,0.8254251081134197
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,identity+fine,centred,resnet50_avgpool,-0.03595437944442999,0.10977978761194737,0.032964925204824885,-0.09926333446710671,0.09822904088246502,0.7826480811819171
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,fine-only,raw,clip_embed,0.08770632203143824,0.12526310243056732,-0.0013767254145866544,0.14373398783621114,-0.11432170392767499,0.786388889707721
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,fine-only,raw,clip_ln_post,0.08770632203143824,0.12526310243056732,-0.010478410099909536,0.14985406055409217,-0.12241917239495673,0.7691286669533546
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,fine-only,raw,resnet50_avgpool,0.08770632203143824,0.12526310243056732,0.032964925204824885,0.09196972297576354,-0.04310239809078379,0.7170700156005072
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,fine-only,centred,clip_embed,0.13456667166953895,0.06458938936371138,-0.0013767254145866544,0.21265881222495978,-0.16618511891751367,0.770227717663903
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,fine-only,centred,clip_ln_post,0.13456667166953895,0.06458938936371138,-0.010478410099909536,0.21905047498655117,-0.17473504355204666,0.7593537955877496
MTL non-concept,10,25,amygdala,L,img_0008,a photo of Robert De Niro,identity,62,fine-only,centred,resnet50_avgpool,0.13456667166953895,0.06458938936371138,0.032964925204824885,0.16574914745369487,-0.10302240594123224,0.7482522797937233
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,identity+fine,raw,clip_embed,0.022133754407305986,0.13602184385379212,-0.005470333139359384,0.03405707457603414,-0.026461559236284574,0.6554941689227233
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,identity+fine,raw,clip_ln_post,0.022133754407305986,0.13602184385379212,-0.075408797949113,0.10680509714417095,-0.12863573133400982,0.7062912467714424
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,identity+fine,raw,resnet50_avgpool,0.022133754407305986,0.13602184385379212,-0.03471360936098151,0.07994938238957394,-0.08427818554825882,0.785841387553399
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,identity+fine,centred,clip_embed,-0.21379747389035123,0.05733171262010544,-0.005470333139359384,-0.2935156375339718,0.20593166803592175,0.6987246512626958
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,identity+fine,centred,clip_ln_post,-0.21379747389035123,0.05733171262010544,-0.075408797949113,-0.23948148277573864,0.13347948522806652,0.7536076906861383
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,identity+fine,centred,resnet50_avgpool,-0.21379747389035123,0.05733171262010544,-0.03471360936098151,-0.28703591959054825,0.19898722464890395,0.7567352168297535
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,fine-only,raw,clip_embed,0.1046523830725216,0.10217115865505863,-0.005470333139359384,0.1184597349387203,-0.05607612175281409,0.4290721363465399
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,fine-only,raw,clip_ln_post,0.1046523830725216,0.10217115865505863,-0.075408797949113,0.15245784046547856,-0.1343249666842702,0.43117121611294107
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,fine-only,raw,resnet50_avgpool,0.1046523830725216,0.10217115865505863,-0.03471360936098151,0.14132809734542198,-0.1015650119425754,0.5026663787589193
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,fine-only,centred,clip_embed,-0.10790553099899977,0.13150077092193355,-0.005470333139359384,-0.15791251280037724,0.11609857509931389,0.7536940180549025
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,fine-only,centred,clip_ln_post,-0.10790553099899977,0.13150077092193355,-0.075408797949113,-0.07828140758019862,0.011731055181583476,0.768054428717248
MTL non-concept,10,26,amygdala,L,img_0236,a photo of a skyline or city at night,fine,62,fine-only,centred,resnet50_avgpool,-0.10790553099899977,0.13150077092193355,-0.03471360936098151,-0.12998145812400064,0.08069743029789112,0.7836031127970765
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,identity+fine,raw,clip_embed,0.07396724935832127,-0.022256660247125533,0.32057824297788573,0.045810811308101836,0.3157971430528294,0.09599730014444004
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,identity+fine,raw,clip_ln_post,0.07396724935832127,-0.022256660247125533,0.3206293311440974,0.04440945994270683,0.3156685728371571,0.10015903280966144
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,identity+fine,raw,resnet50_avgpool,0.07396724935832127,-0.022256660247125533,0.12789922411077878,0.05912257129732383,0.12001734711561932,0.12336384524604736
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,identity+fine,centred,clip_embed,0.2570911507193863,0.14506298593345132,0.32057824297788573,-0.007970810022569991,0.1983209087716305,0.8155884097034634
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,identity+fine,centred,clip_ln_post,0.2570911507193863,0.14506298593345132,0.3206293311440974,-0.019415102537979942,0.19916664080873786,0.8335214675739225
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,identity+fine,centred,resnet50_avgpool,0.2570911507193863,0.14506298593345132,0.12789922411077878,0.2666618743994468,-0.14709817120379237,0.8166225241516896
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,fine-only,raw,clip_embed,0.1731522913192788,0.18636707003228256,0.32057824297788573,-0.11661428567373623,0.2960015670237571,0.7628936086587759
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,fine-only,raw,clip_ln_post,0.1731522913192788,0.18636707003228256,0.3206293311440974,-0.11477374158161836,0.2953918261388982,0.7602900487471809
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,fine-only,raw,resnet50_avgpool,0.1731522913192788,0.18636707003228256,0.12789922411077878,0.1192140036215138,0.0191571077819342,0.6564509796517151
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,fine-only,centred,clip_embed,0.2780327304080103,0.12593606286681058,0.32057824297788573,0.012855660987914392,0.1666211403967832,0.8470984953980416
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,fine-only,centred,clip_ln_post,0.2780327304080103,0.12593606286681058,0.3206293311440974,0.00885474219366225,0.16647414265028265,0.8535164825070977
MTL non-concept,10,27,amygdala,L,img_0006,a photo of Brad Pitt,identity,62,fine-only,centred,resnet50_avgpool,0.2780327304080103,0.12593606286681058,0.12789922411077878,0.2711671299525649,-0.11107915323622639,0.7245250486813853
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,clip_embed,0.167899474483205,0.08480836558353853,-0.07185730593900576,0.2749494202344863,-0.23171904760209994,0.6293296468481144
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,clip_ln_post,0.167899474483205,0.08480836558353853,-0.1456338775280918,0.31572605295777134,-0.30531213863263007,0.5856440651743966
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,resnet50_avgpool,0.167899474483205,0.08480836558353853,0.002559020866773709,0.19854252671619071,-0.1075225650568593,0.5446825266997327
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,clip_embed,-0.14101197753902026,-0.12641718488557732,-0.07185730593900576,-0.13099689164404774,0.0489730952638167,0.740611856053913
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,clip_ln_post,-0.14101197753902026,-0.12641718488557732,-0.1456338775280918,-0.04084057533567763,-0.05493109043923391,0.8028612876767396
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,resnet50_avgpool,-0.14101197753902026,-0.12641718488557732,0.002559020866773709,-0.21285961583900528,0.1610808203456262,0.7411163084981824
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,clip_embed,-0.05013154712195744,-0.0819240114031999,-0.07185730593900576,-0.00690170281141591,-0.05200466116486191,0.6226947556735963
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,clip_ln_post,-0.05013154712195744,-0.0819240114031999,-0.1456338775280918,0.05620626282038288,-0.14779408206017094,0.6381907117174366
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,resnet50_avgpool,-0.05013154712195744,-0.0819240114031999,0.002559020866773709,-0.07180097910069769,0.05153054317046264,0.6910235797951298
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,clip_embed,-0.09465394259726412,-0.17344770540687218,-0.07185730593900576,-0.06706665661861513,-0.026171583108388914,0.5248638617973447
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,clip_ln_post,-0.09465394259726412,-0.17344770540687218,-0.1456338775280918,-0.023571762261320427,-0.11361936760679354,0.5124362656664293
MTL non-concept,10,28,amygdala,L,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,resnet50_avgpool,-0.09465394259726412,-0.17344770540687218,0.002559020866773709,-0.12802138493884194,0.08662434134747271,0.6585615575716046
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,identity+fine,raw,clip_embed,0.1426190695233503,-0.045074006243383036,-0.13796005682501303,0.2576980567280423,-0.2552695404454173,0.5323486644373493
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,identity+fine,raw,clip_ln_post,0.1426190695233503,-0.045074006243383036,-0.0917612555081498,0.2370330388190169,-0.21142547201819958,0.5661217555811763
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,identity+fine,raw,resnet50_avgpool,0.1426190695233503,-0.045074006243383036,-0.13172385499436204,0.1844612842768615,-0.1762915108910385,0.25833009671028767
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,identity+fine,centred,clip_embed,-0.18976968799480082,-0.26693915380576033,-0.13796005682501303,-0.13695290050426345,-0.03837430098492207,0.5628861497820447
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,identity+fine,centred,clip_ln_post,-0.18976968799480082,-0.26693915380576033,-0.0917612555081498,-0.1754424566624477,0.055116955998937185,0.6899561153957892
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,identity+fine,centred,resnet50_avgpool,-0.18976968799480082,-0.26693915380576033,-0.13172385499436204,-0.13781704301358433,-0.0016475497643326834,0.6879383311065674
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,fine-only,raw,clip_embed,-0.04462635263226002,0.0743749041650669,-0.13796005682501303,0.04036223652190751,-0.1366629585464819,0.5629607521962811
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,fine-only,raw,clip_ln_post,-0.04462635263226002,0.0743749041650669,-0.0917612555081498,0.026062404532026073,-0.08435827439675193,0.6908213487211482
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,fine-only,raw,resnet50_avgpool,-0.04462635263226002,0.0743749041650669,-0.13172385499436204,0.058608391051904594,-0.13701237628388221,0.6672867074865394
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,fine-only,centred,clip_embed,-0.1144860400870409,0.006661754459558197,-0.13796005682501303,-0.05169434234836726,-0.09306387970345588,0.5107944084540115
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,fine-only,centred,clip_ln_post,-0.1144860400870409,0.006661754459558197,-0.0917612555081498,-0.07428444416374048,-0.02819951069016827,0.6070577597851478
MTL non-concept,10,29,amygdala,L,img_0010,a photo of Barack Obama,identity,62,fine-only,centred,resnet50_avgpool,-0.1144860400870409,0.006661754459558197,-0.13172385499436204,-0.03547317274695884,-0.07452128421027389,0.6712670064615447
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,identity+fine,raw,clip_embed,0.029703211724461807,-0.05276192941642406,0.1704225299783065,-0.050516367368360945,0.1751182475233143,0.43700715247045935
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,identity+fine,raw,clip_ln_post,0.029703211724461807,-0.05276192941642406,0.06264523469404215,-0.004237390805154087,0.05534195378262586,0.5313397595488109
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,identity+fine,raw,resnet50_avgpool,0.029703211724461807,-0.05276192941642406,0.1193594089721104,-0.09788083110251652,0.15109167314183553,0.7691638643995531
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,identity+fine,centred,clip_embed,0.04441402681130319,-0.1833810591399988,0.1704225299783065,-0.016616748739971106,0.16550941398954758,0.35059002025229286
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,identity+fine,centred,clip_ln_post,0.04441402681130319,-0.1833810591399988,0.06264523469404215,0.013296657533478426,0.04617502321079927,0.5292395967592706
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,identity+fine,centred,resnet50_avgpool,0.04441402681130319,-0.1833810591399988,0.1193594089721104,-0.03934593363784313,0.11758990562410158,0.6270516901792987
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,fine-only,raw,clip_embed,-0.04744913385874529,-0.17609302352499134,0.1704225299783065,-0.03133773243081403,0.16675898189799312,-0.0981019885502003
MTL non-concept,10,30,amygdala,L,img_0049,a photo of an airplane or spacecraft,fine,62,fine-only,raw,clip_ln_post,-0.04744913385874529,-0.17609302352499134,0.06264523469404215,-0.036128967113881846,0.054588403738313813,-0.19261364659160463
